Date,pnl,sharpe,max_dd
2023-01-10,6.536709473179485,-0.07089553572016521,137.14128788142636
2023-01-11,-0.7936864190637607,-0.07089553572016521,137.14128788142636
2023-01-12,-7.0882144059327175,-0.07089553572016521,137.14128788142636
2023-01-13,12.361824006221013,-0.07089553572016521,137.14128788142636
2023-01-16,-5.296581276529878,-0.07089553572016521,137.14128788142636
2023-01-17,-4.352579794545591,-0.07089553572016521,137.14128788142636
2023-01-18,-0.841893753097338,-0.07089553572016521,137.14128788142636
2023-01-19,-4.52005118428508,-0.07089553572016521,137.14128788142636
2023-01-20,1.0926885823456587,-0.07089553572016521,137.14128788142636
2023-01-23,-0.8626526380298856,-0.07089553572016521,137.14128788142636
2023-01-24,-4.972131780855193,-0.07089553572016521,137.14128788142636
2023-01-25,-6.747747375552194,-0.07089553572016521,137.14128788142636
2023-01-27,-31.544680909051067,-0.07089553572016521,137.14128788142636
2023-01-30,0.0,-0.07089553572016521,137.14128788142636
2023-01-31,0.0,-0.07089553572016521,137.14128788142636
2023-02-01,0.0,-0.07089553572016521,137.14128788142636
2023-02-02,0.0,-0.07089553572016521,137.14128788142636
2023-02-03,-0.0,-0.07089553572016521,137.14128788142636
2023-02-06,8.661157548083679,-0.07089553572016521,137.14128788142636
2023-02-07,1.3757789324307623,-0.07089553572016521,137.14128788142636
2023-02-08,-6.280362603948674,-0.07089553572016521,137.14128788142636
2023-02-09,-2.2936744007662355,-0.07089553572016521,137.14128788142636
2023-02-10,-8.015201950990331,-0.07089553572016521,137.14128788142636
2023-02-13,-3.3720627125291003,-0.07089553572016521,137.14128788142636
2023-02-14,11.639316488287136,-0.07089553572016521,137.14128788142636
2023-02-15,6.021397244076525,-0.07089553572016521,137.14128788142636
2023-02-16,-0.23690534681077224,-0.07089553572016521,137.14128788142636
2023-02-17,-5.181696445309626,-0.07089553572016521,137.14128788142636
2023-02-20,-7.57151652414359,-0.07089553572016521,137.14128788142636
2023-02-21,0.9565568085081395,-0.07089553572016521,137.14128788142636
2023-02-22,-8.87891804240951,-0.07089553572016521,137.14128788142636
2023-02-23,2.46558025242598,-0.07089553572016521,137.14128788142636
2023-02-24,2.52864976723356,-0.07089553572016521,137.14128788142636
2023-02-27,15.710176937331653,-0.07089553572016521,137.14128788142636
2023-02-28,2.731989406881439,-0.07089553572016521,137.14128788142636
2023-03-01,-1.70529582743643,-0.07089553572016521,137.14128788142636
2023-03-02,0.18984441626503212,-0.07089553572016521,137.14128788142636
2023-03-03,8.638719065752639,-0.07089553572016521,137.14128788142636
2023-03-06,-2.841719056152897,-0.07089553572016521,137.14128788142636
2023-03-08,3.6918119470096826,-0.07089553572016521,137.14128788142636
2023-03-09,-15.908437846516335,-0.07089553572016521,137.14128788142636
2023-03-10,5.4986197880487,-0.07089553572016521,137.14128788142636
2023-03-13,10.389763364473083,-0.07089553572016521,137.14128788142636
2023-03-14,2.6746543693618605,-0.07089553572016521,137.14128788142636
2023-03-15,-0.3290391648372406,-0.07089553572016521,137.14128788142636
2023-03-16,-3.769363796249195,-0.07089553572016521,137.14128788142636
2023-03-17,8.404099359141128,-0.07089553572016521,137.14128788142636
2023-03-20,2.161526588743527,-0.07089553572016521,137.14128788142636
2023-03-21,12.494104216072515,-0.07089553572016521,137.14128788142636
2023-03-22,8.328225621082538,-0.07089553572016521,137.14128788142636
2023-03-23,-2.3906721930753747,-0.07089553572016521,137.14128788142636
2023-03-24,-2.5486219937304213,-0.07089553572016521,137.14128788142636
2023-03-27,-4.864266656121458,-0.07089553572016521,137.14128788142636
2023-03-28,3.6510341039916057,-0.07089553572016521,137.14128788142636
2023-03-29,-5.057646688477007,-0.07089553572016521,137.14128788142636
2023-03-31,21.89265980568814,-0.07089553572016521,137.14128788142636
2023-04-03,-6.2608610879917705,-0.07089553572016521,137.14128788142636
2023-04-05,7.000748194771518,-0.07089553572016521,137.14128788142636
2023-04-06,11.711646213554673,-0.07089553572016521,137.14128788142636
2023-04-10,5.016995336420791,-0.07089553572016521,137.14128788142636
2023-04-11,-12.352071762024934,-0.07089553572016521,137.14128788142636
2023-04-12,-4.219089211617984,-0.07089553572016521,137.14128788142636
2023-04-13,-7.3418277338378175,-0.07089553572016521,137.14128788142636
2023-04-17,-6.912535372587854,-0.07089553572016521,137.14128788142636
2023-04-18,-3.105104465232671,-0.07089553572016521,137.14128788142636
2023-04-19,-5.967271991833286,-0.07089553572016521,137.14128788142636
2023-04-20,1.340773792443315,-0.07089553572016521,137.14128788142636
2023-04-21,-9.091222264201633,-0.07089553572016521,137.14128788142636
2023-04-24,16.339802578001922,-0.07089553572016521,137.14128788142636
2023-04-25,-12.88162775634919,-0.07089553572016521,137.14128788142636
2023-04-26,-0.09606331971554027,-0.07089553572016521,137.14128788142636
2023-04-27,-1.6850179805602465,-0.07089553572016521,137.14128788142636
2023-04-28,1.878070695884162,-0.07089553572016521,137.14128788142636
2023-05-02,4.439021781676274,-0.07089553572016521,137.14128788142636
2023-05-03,-0.32600850897824785,-0.07089553572016521,137.14128788142636
2023-05-04,-7.377012003242726,-0.07089553572016521,137.14128788142636
2023-05-05,23.576675477160734,-0.07089553572016521,137.14128788142636
2023-05-08,-7.378990092246909,-0.07089553572016521,137.14128788142636
2023-05-09,3.450804988720961,-0.07089553572016521,137.14128788142636
2023-05-10,-0.25249574984275114,-0.07089553572016521,137.14128788142636
2023-05-11,-2.899351208205985,-0.07089553572016521,137.14128788142636
2023-05-12,-1.9899619842266247,-0.07089553572016521,137.14128788142636
2023-05-15,0.37711150206314414,-0.07089553572016521,137.14128788142636
2023-05-16,2.322150914452209,-0.07089553572016521,137.14128788142636
2023-05-17,-5.269931182845767,-0.07089553572016521,137.14128788142636
2023-05-18,5.83678880811533,-0.07089553572016521,137.14128788142636
2023-05-19,7.323896938000871,-0.07089553572016521,137.14128788142636
2023-05-22,-2.8177399967103156,-0.07089553572016521,137.14128788142636
2023-05-23,3.701372161234417,-0.07089553572016521,137.14128788142636
2023-05-24,-8.636094339988517,-0.07089553572016521,137.14128788142636
2023-05-25,0.3437369925283065,-0.07089553572016521,137.14128788142636
2023-05-26,9.539136542627944,-0.07089553572016521,137.14128788142636
2023-05-29,-6.099480765232897,-0.07089553572016521,137.14128788142636
2023-05-30,1.5421078706096978,-0.07089553572016521,137.14128788142636
2023-05-31,3.9357104335424538,-0.07089553572016521,137.14128788142636
2023-06-01,-11.584032752283747,-0.07089553572016521,137.14128788142636
2023-06-02,1.5600840450870237,-0.07089553572016521,137.14128788142636
2023-06-05,8.839871840861406,-0.07089553572016521,137.14128788142636
2023-06-06,-3.661046228532541,-0.07089553572016521,137.14128788142636
2023-06-07,-3.3817443669062186,-0.07089553572016521,137.14128788142636
2023-06-08,-2.4440343928640686,-0.07089553572016521,137.14128788142636
2023-06-09,-0.19899124559299253,-0.07089553572016521,137.14128788142636
2023-06-12,-0.2781585992086093,-0.07089553572016521,137.14128788142636
2023-06-13,6.9812990131383685,-0.07089553572016521,137.14128788142636
2023-06-14,-3.368541183533125,-0.07089553572016521,137.14128788142636
2023-06-15,-9.388617379298466,-0.07089553572016521,137.14128788142636
2023-06-16,3.699381954364526,-0.07089553572016521,137.14128788142636
2023-06-19,-11.121493894454261,-0.07089553572016521,137.14128788142636
2023-06-20,1.7492331000606782,-0.07089553572016521,137.14128788142636
2023-06-21,-5.959395374772271,-0.07089553572016521,137.14128788142636
2023-06-22,-0.42610745169940856,-0.07089553572016521,137.14128788142636
2023-06-23,-2.194299692599998,-0.07089553572016521,137.14128788142636
2023-06-26,5.333876612862355,-0.07089553572016521,137.14128788142636
2023-06-27,4.303355013695523,-0.07089553572016521,137.14128788142636
2023-06-28,-1.8723569496357868,-0.07089553572016521,137.14128788142636
2023-06-30,-7.406525379839536,-0.07089553572016521,137.14128788142636
2023-07-03,4.4628874599868595,-0.07089553572016521,137.14128788142636
2023-07-04,0.5826969272563929,-0.07089553572016521,137.14128788142636
2023-07-05,23.088798780497996,-0.07089553572016521,137.14128788142636
2023-07-06,-1.0667900887763153,-0.07089553572016521,137.14128788142636
2023-07-07,10.121772434728086,-0.07089553572016521,137.14128788142636
2023-07-10,-2.6869658835165637,-0.07089553572016521,137.14128788142636
2023-07-11,1.9248762047375294,-0.07089553572016521,137.14128788142636
2023-07-12,-2.2761984876804036,-0.07089553572016521,137.14128788142636
2023-07-13,9.626050060580383,-0.07089553572016521,137.14128788142636
2023-07-14,3.65771187368523,-0.07089553572016521,137.14128788142636
2023-07-17,2.233963572213156,-0.07089553572016521,137.14128788142636
2023-07-18,6.893016495196775,-0.07089553572016521,137.14128788142636
2023-07-19,-3.35245333456146,-0.07089553572016521,137.14128788142636
2023-07-20,21.116105950478868,-0.07089553572016521,137.14128788142636
2023-07-21,-3.7470786614867393,-0.07089553572016521,137.14128788142636
2023-07-24,5.400041925368214,-0.07089553572016521,137.14128788142636
2023-07-25,0.6633372048238471,-0.07089553572016521,137.14128788142636
2023-07-26,-2.7966466038454882,-0.07089553572016521,137.14128788142636
2023-07-27,2.897014004309426,-0.07089553572016521,137.14128788142636
2023-07-28,11.25726279827586,-0.07089553572016521,137.14128788142636
2023-07-31,0.6611212603825152,-0.07089553572016521,137.14128788142636
2023-08-01,-5.702461417720542,-0.07089553572016521,137.14128788142636
2023-08-02,-3.5078587014925233,-0.07089553572016521,137.14128788142636
2023-08-03,-19.424400269878788,-0.07089553572016521,137.14128788142636
2023-08-04,-1.114674417282913,-0.07089553572016521,137.14128788142636
2023-08-07,-5.237545741527356,-0.07089553572016521,137.14128788142636
2023-08-08,-4.425518706321213,-0.07089553572016521,137.14128788142636
2023-08-09,-0.6837807172811381,-0.07089553572016521,137.14128788142636
2023-08-10,5.85546933026626,-0.07089553572016521,137.14128788142636
2023-08-11,-8.045251101541794,-0.07089553572016521,137.14128788142636
2023-08-14,8.08323673414327,-0.07089553572016521,137.14128788142636
2023-08-16,-2.1669915288183574,-0.07089553572016521,137.14128788142636
2023-08-17,-3.1858254128749195,-0.07089553572016521,137.14128788142636
2023-08-18,0.20278478254806487,-0.07089553572016521,137.14128788142636
2023-08-21,4.739081094234052,-0.07089553572016521,137.14128788142636
2023-08-22,-1.9327943528392098,-0.07089553572016521,137.14128788142636
2023-08-23,14.012099288171385,-0.07089553572016521,137.14128788142636
2023-08-24,3.4131128060732863,-0.07089553572016521,137.14128788142636
2023-08-25,4.6831889470608985,-0.07089553572016521,137.14128788142636
2023-08-28,-2.8142155665261726,-0.07089553572016521,137.14128788142636
2023-08-29,-5.064386228129706,-0.07089553572016521,137.14128788142636
2023-08-30,-6.659342758671528,-0.07089553572016521,137.14128788142636
2023-08-31,1.173154079698179,-0.07089553572016521,137.14128788142636
2023-09-01,9.27246270433534,-0.07089553572016521,137.14128788142636
2023-09-04,-3.1344913936118246,-0.07089553572016521,137.14128788142636
2023-09-05,2.8005948248672894,-0.07089553572016521,137.14128788142636
2023-09-06,-14.562971937454336,-0.07089553572016521,137.14128788142636
2023-09-07,-5.281660859601743,-0.07089553572016521,137.14128788142636
2023-09-08,-2.569891115620294,-0.07089553572016521,137.14128788142636
2023-09-11,-6.102670839679263,-0.07089553572016521,137.14128788142636
2023-09-12,-11.21557541332038,-0.07089553572016521,137.14128788142636
2023-09-13,1.9703771182490755,-0.07089553572016521,137.14128788142636
2023-09-14,-1.8997538328786732,-0.07089553572016521,137.14128788142636
2023-09-15,1.2725274063559482,-0.07089553572016521,137.14128788142636
2023-09-18,3.7314699314457584,-0.07089553572016521,137.14128788142636
2023-09-20,8.891399942023213,-0.07089553572016521,137.14128788142636
2023-09-21,-25.72519066313896,-0.07089553572016521,137.14128788142636
2023-09-22,-0.0,-0.07089553572016521,137.14128788142636
2023-09-25,0.0,-0.07089553572016521,137.14128788142636
2023-09-26,-0.0,-0.07089553572016521,137.14128788142636
2023-09-27,-0.0,-0.07089553572016521,137.14128788142636
2023-09-28,-0.07861349525740025,-0.07089553572016521,137.14128788142636
2023-09-29,8.746632272843499,-0.07089553572016521,137.14128788142636
2023-10-03,-8.173486295363432,-0.07089553572016521,137.14128788142636
2023-10-04,-14.08265367916863,-0.07089553572016521,137.14128788142636
2023-10-05,-9.577367359853952,-0.07089553572016521,137.14128788142636
2023-10-06,-4.622861558021214,-0.07089553572016521,137.14128788142636
2023-10-09,3.298172520869116,-0.07089553572016521,137.14128788142636
2023-10-10,-10.924436728785622,-0.07089553572016521,137.14128788142636
2023-10-11,0.8056615013908868,-0.07089553572016521,137.14128788142636
2023-10-12,-0.7286915489922876,-0.07089553572016521,137.14128788142636
2023-10-13,-0.35393287180454536,-0.07089553572016521,137.14128788142636
2023-10-16,1.2205157106453726,-0.07089553572016521,137.14128788142636
2023-10-17,0.36358920089787716,-0.07089553572016521,137.14128788142636
2023-10-18,-6.152399425293311,-0.07089553572016521,137.14128788142636
2023-10-19,-7.056504460519591,-0.07089553572016521,137.14128788142636
2023-10-20,-4.405678746869171,-0.07089553572016521,137.14128788142636
2023-10-23,0.2779205770016233,-0.07089553572016521,137.14128788142636
2023-10-25,-11.990540889602471,-0.07089553572016521,137.14128788142636
2023-10-26,-1.351186986572543,-0.07089553572016521,137.14128788142636
2023-10-27,3.0166133643434705,-0.07089553572016521,137.14128788142636
2023-10-30,9.13808722450051,-0.07089553572016521,137.14128788142636
2023-10-31,-7.900472721793221,-0.07089553572016521,137.14128788142636
2023-11-01,-0.9242252993893771,-0.07089553572016521,137.14128788142636
2023-11-02,5.4394431066517654,-0.07089553572016521,137.14128788142636
2023-11-03,12.45542694116466,-0.07089553572016521,137.14128788142636
2023-11-06,9.590539615493753,-0.07089553572016521,137.14128788142636
2023-11-07,3.9492389008303235,-0.07089553572016521,137.14128788142636
2023-11-08,-13.028618654004958,-0.07089553572016521,137.14128788142636
2023-11-09,-2.662064084314011,-0.07089553572016521,137.14128788142636
2023-11-10,-0.17274327487405117,-0.07089553572016521,137.14128788142636
2023-11-13,-3.622267414662474,-0.07089553572016521,137.14128788142636
2023-11-15,3.7488211894817596,-0.07089553572016521,137.14128788142636
2023-11-16,-5.7766647537905556,-0.07089553572016521,137.14128788142636
2023-11-17,-13.436670084061689,-0.07089553572016521,137.14128788142636
2023-11-20,-0.41477013161852483,-0.07089553572016521,137.14128788142636
2023-11-21,2.2855779031643806,-0.07089553572016521,137.14128788142636
2023-11-22,-2.336819985574607,-0.07089553572016521,137.14128788142636
2023-11-23,-1.3475634737781093,-0.07089553572016521,137.14128788142636
2023-11-24,4.376238464156813,-0.07089553572016521,137.14128788142636
2023-11-28,-3.2376840200431616,-0.07089553572016521,137.14128788142636
2023-11-29,8.418519557479044,-0.07089553572016521,137.14128788142636
2023-11-30,-4.546469788105128,-0.07089553572016521,137.14128788142636
2023-12-01,12.269633480963648,-0.07089553572016521,137.14128788142636
2023-12-04,34.27426675027891,-0.07089553572016521,137.14128788142636
2023-12-05,0.0,-0.07089553572016521,137.14128788142636
2023-12-06,-0.0,-0.07089553572016521,137.14128788142636
2023-12-07,-0.0,-0.07089553572016521,137.14128788142636
2023-12-08,0.0,-0.07089553572016521,137.14128788142636
2023-12-11,0.0,-0.07089553572016521,137.14128788142636
2023-12-12,-1.6022452057702594,-0.07089553572016521,137.14128788142636
2023-12-13,-1.1100567522671554,-0.07089553572016521,137.14128788142636
2023-12-14,16.071592179023128,-0.07089553572016521,137.14128788142636
2023-12-15,2.5510879786097576,-0.07089553572016521,137.14128788142636
2023-12-18,-15.658913843216396,-0.07089553572016521,137.14128788142636
2023-12-19,5.438271208825199,-0.07089553572016521,137.14128788142636
2023-12-20,9.472470271940665,-0.07089553572016521,137.14128788142636
2023-12-21,7.646002426175073,-0.07089553572016521,137.14128788142636
2023-12-22,-7.12392508740777,-0.07089553572016521,137.14128788142636
2023-12-26,-1.3218966389461002,-0.07089553572016521,137.14128788142636
2023-12-27,3.287428138519317,-0.07089553572016521,137.14128788142636
2023-12-28,3.263305119515053,-0.07089553572016521,137.14128788142636
2023-12-29,-9.949973089541004,-0.07089553572016521,137.14128788142636
